,lat,lon,day,week,month,year,date_for_plot,analysed_spim,plume
154,49.15999984741211,0.8100000023841858,2018-02-25,02_04,02,2018,2018-02-25,,False
155,49.15999984741211,0.824999988079071,2018-02-25,02_04,02,2018,2018-02-25,,False
156,49.15999984741211,0.8399999737739563,2018-02-25,02_04,02,2018,2018-02-25,,False
157,49.15999984741211,0.8550000190734863,2018-02-25,02_04,02,2018,2018-02-25,,False
158,49.15999984741211,0.8700000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
159,49.15999984741211,0.8849999904632568,2018-02-25,02_04,02,2018,2018-02-25,,False
160,49.15999984741211,0.8999999761581421,2018-02-25,02_04,02,2018,2018-02-25,,False
161,49.15999984741211,0.9150000214576721,2018-02-25,02_04,02,2018,2018-02-25,,False
162,49.15999984741211,0.9300000071525574,2018-02-25,02_04,02,2018,2018-02-25,,False
163,49.15999984741211,0.9449999928474426,2018-02-25,02_04,02,2018,2018-02-25,,False
164,49.15999984741211,0.9599999785423279,2018-02-25,02_04,02,2018,2018-02-25,,False
165,49.15999984741211,0.9750000238418579,2018-02-25,02_04,02,2018,2018-02-25,,False
166,49.15999984741211,0.9900000095367432,2018-02-25,02_04,02,2018,2018-02-25,,False
167,49.15999984741211,1.0049999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
168,49.15999984741211,1.0199999809265137,2018-02-25,02_04,02,2018,2018-02-25,,False
169,49.15999984741211,1.034999966621399,2018-02-25,02_04,02,2018,2018-02-25,,False
170,49.15999984741211,1.0499999523162842,2018-02-25,02_04,02,2018,2018-02-25,,False
171,49.15999984741211,1.065000057220459,2018-02-25,02_04,02,2018,2018-02-25,,False
172,49.15999984741211,1.0800000429153442,2018-02-25,02_04,02,2018,2018-02-25,,False
173,49.15999984741211,1.0950000286102295,2018-02-25,02_04,02,2018,2018-02-25,,False
174,49.15999984741211,1.1100000143051147,2018-02-25,02_04,02,2018,2018-02-25,,False
175,49.15999984741211,1.125,2018-02-25,02_04,02,2018,2018-02-25,,False
176,49.15999984741211,1.1399999856948853,2018-02-25,02_04,02,2018,2018-02-25,,False
177,49.15999984741211,1.1549999713897705,2018-02-25,02_04,02,2018,2018-02-25,,False
178,49.15999984741211,1.1699999570846558,2018-02-25,02_04,02,2018,2018-02-25,,False
179,49.15999984741211,1.184999942779541,2018-02-25,02_04,02,2018,2018-02-25,,False
180,49.15999984741211,1.2000000476837158,2018-02-25,02_04,02,2018,2018-02-25,,False
181,49.15999984741211,1.215000033378601,2018-02-25,02_04,02,2018,2018-02-25,,False
182,49.15999984741211,1.2300000190734863,2018-02-25,02_04,02,2018,2018-02-25,,False
183,49.15999984741211,1.2450000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
184,49.15999984741211,1.2599999904632568,2018-02-25,02_04,02,2018,2018-02-25,,False
185,49.15999984741211,1.274999976158142,2018-02-25,02_04,02,2018,2018-02-25,,False
186,49.15999984741211,1.2899999618530273,2018-02-25,02_04,02,2018,2018-02-25,,False
187,49.15999984741211,1.3049999475479126,2018-02-25,02_04,02,2018,2018-02-25,,False
188,49.15999984741211,1.3200000524520874,2018-02-25,02_04,02,2018,2018-02-25,,False
189,49.15999984741211,1.3350000381469727,2018-02-25,02_04,02,2018,2018-02-25,,False
190,49.15999984741211,1.350000023841858,2018-02-25,02_04,02,2018,2018-02-25,,False
191,49.15999984741211,1.3650000095367432,2018-02-25,02_04,02,2018,2018-02-25,,False
192,49.15999984741211,1.3799999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
193,49.15999984741211,1.3949999809265137,2018-02-25,02_04,02,2018,2018-02-25,,False
194,49.15999984741211,1.409999966621399,2018-02-25,02_04,02,2018,2018-02-25,,False
195,49.15999984741211,1.4249999523162842,2018-02-25,02_04,02,2018,2018-02-25,,False
196,49.15999984741211,1.440000057220459,2018-02-25,02_04,02,2018,2018-02-25,,False
197,49.15999984741211,1.4550000429153442,2018-02-25,02_04,02,2018,2018-02-25,,False
198,49.15999984741211,1.4700000286102295,2018-02-25,02_04,02,2018,2018-02-25,,False
199,49.15999984741211,1.4850000143051147,2018-02-25,02_04,02,2018,2018-02-25,,False
200,49.15999984741211,1.5,2018-02-25,02_04,02,2018,2018-02-25,,False
201,49.15999984741211,1.5149999856948853,2018-02-25,02_04,02,2018,2018-02-25,,False
202,49.15999984741211,1.5299999713897705,2018-02-25,02_04,02,2018,2018-02-25,,False
203,49.15999984741211,1.5449999570846558,2018-02-25,02_04,02,2018,2018-02-25,,False
204,49.15999984741211,1.559999942779541,2018-02-25,02_04,02,2018,2018-02-25,,False
205,49.15999984741211,1.5750000476837158,2018-02-25,02_04,02,2018,2018-02-25,,False
206,49.15999984741211,1.590000033378601,2018-02-25,02_04,02,2018,2018-02-25,,False
207,49.15999984741211,1.6050000190734863,2018-02-25,02_04,02,2018,2018-02-25,,False
208,49.15999984741211,1.6200000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
209,49.15999984741211,1.6349999904632568,2018-02-25,02_04,02,2018,2018-02-25,,False
210,49.15999984741211,1.649999976158142,2018-02-25,02_04,02,2018,2018-02-25,,False
211,49.15999984741211,1.6649999618530273,2018-02-25,02_04,02,2018,2018-02-25,,False
212,49.15999984741211,1.6799999475479126,2018-02-25,02_04,02,2018,2018-02-25,,False
213,49.15999984741211,1.6950000524520874,2018-02-25,02_04,02,2018,2018-02-25,,False
214,49.15999984741211,1.7100000381469727,2018-02-25,02_04,02,2018,2018-02-25,,False
215,49.15999984741211,1.725000023841858,2018-02-25,02_04,02,2018,2018-02-25,,False
216,49.15999984741211,1.7400000095367432,2018-02-25,02_04,02,2018,2018-02-25,,False
217,49.15999984741211,1.7549999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
218,49.15999984741211,1.7699999809265137,2018-02-25,02_04,02,2018,2018-02-25,,False
219,49.15999984741211,1.784999966621399,2018-02-25,02_04,02,2018,2018-02-25,,False
220,49.15999984741211,1.7999999523162842,2018-02-25,02_04,02,2018,2018-02-25,,False
221,49.15999984741211,1.815000057220459,2018-02-25,02_04,02,2018,2018-02-25,,False
222,49.15999984741211,1.8300000429153442,2018-02-25,02_04,02,2018,2018-02-25,,False
