,lat,lon,date_for_plot,analysed_spim,plume
20286,46.209999084472656,-2.309999942779541,2025-01-11,3.6699999179691076,False
20287,46.209999084472656,-2.2950000762939453,2025-01-11,3.67999991774559,False
20288,46.209999084472656,-2.2799999713897705,2025-01-11,3.589999919757247,False
20289,46.209999084472656,-2.265000104904175,2025-01-11,3.3399999253451824,False
20290,46.209999084472656,-2.25,2025-01-11,3.609999919310212,False
20291,46.209999084472656,-2.234999895095825,2025-01-11,3.2199999280273914,False
20292,46.209999084472656,-2.2200000286102295,2025-01-11,3.3599999248981476,False
20293,46.209999084472656,-2.2049999237060547,2025-01-11,3.229999927803874,False
20294,46.209999084472656,-2.190000057220459,2025-01-11,3.2699999269098043,False
20295,46.209999084472656,-2.174999952316284,2025-01-11,3.569999920204282,False
20296,46.209999084472656,-2.1600000858306885,2025-01-11,3.67999991774559,False
20297,46.209999084472656,-2.1449999809265137,2025-01-11,3.5499999206513166,False
20298,46.209999084472656,-2.130000114440918,2025-01-11,3.3799999244511127,False
20299,46.209999084472656,-2.115000009536743,2025-01-11,3.449999922886491,False
20300,46.209999084472656,-2.0999999046325684,2025-01-11,3.3599999248981476,False
