,lat,lon,day,week,month,year,date_for_plot,analysed_spim
162,42.25,5.429999828338623,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
163,42.25,5.445000171661377,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
164,42.25,5.460000038146973,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
165,42.25,5.474999904632568,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
166,42.25,5.489999771118164,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
167,42.25,5.505000114440918,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
168,42.25,5.519999980926514,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
169,42.25,5.534999847412109,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
170,42.25,5.550000190734863,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
171,42.25,5.565000057220459,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
172,42.25,5.579999923706055,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
173,42.25,5.59499979019165,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
174,42.25,5.610000133514404,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
175,42.25,5.625,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
176,42.25,5.639999866485596,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
177,42.25,5.65500020980835,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
178,42.25,5.670000076293945,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
179,42.25,5.684999942779541,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
180,42.25,5.699999809265137,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
181,42.25,5.715000152587891,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
182,42.25,5.730000019073486,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
183,42.25,5.744999885559082,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
184,42.25,5.760000228881836,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
185,42.25,5.775000095367432,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
186,42.25,5.789999961853027,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
187,42.25,5.804999828338623,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
188,42.25,5.820000171661377,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
189,42.25,5.835000038146973,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
190,42.25,5.849999904632568,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
191,42.25,5.864999771118164,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
192,42.25,5.880000114440918,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
193,42.25,5.894999980926514,2014-01-04,01_01,01,2014,2014-01-04,0.19999999552965164
194,42.25,5.909999847412109,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
195,42.25,5.925000190734863,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
196,42.25,5.940000057220459,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
197,42.25,5.954999923706055,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
198,42.25,5.96999979019165,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
199,42.25,5.985000133514404,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
200,42.25,6.0,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
201,42.2599983215332,3.0,2014-01-04,01_01,01,2014,2014-01-04,
202,42.2599983215332,3.015000104904175,2014-01-04,01_01,01,2014,2014-01-04,
203,42.2599983215332,3.0299999713897705,2014-01-04,01_01,01,2014,2014-01-04,
