,lat,lon,day,week,month,year,date_for_plot,analysed_spim
101,49.15999984741211,0.014999999664723873,2001-02-19,02_03,02,2001,2001-02-19,
102,49.15999984741211,0.029999999329447746,2001-02-19,02_03,02,2001,2001-02-19,
103,49.15999984741211,0.04500000178813934,2001-02-19,02_03,02,2001,2001-02-19,
104,49.15999984741211,0.05999999865889549,2001-02-19,02_03,02,2001,2001-02-19,
105,49.15999984741211,0.07500000298023224,2001-02-19,02_03,02,2001,2001-02-19,
106,49.15999984741211,0.09000000357627869,2001-02-19,02_03,02,2001,2001-02-19,
107,49.15999984741211,0.10499999672174454,2001-02-19,02_03,02,2001,2001-02-19,
108,49.15999984741211,0.11999999731779099,2001-02-19,02_03,02,2001,2001-02-19,
109,49.15999984741211,0.13500000536441803,2001-02-19,02_03,02,2001,2001-02-19,
110,49.15999984741211,0.15000000596046448,2001-02-19,02_03,02,2001,2001-02-19,
111,49.15999984741211,0.16500000655651093,2001-02-19,02_03,02,2001,2001-02-19,
112,49.15999984741211,0.18000000715255737,2001-02-19,02_03,02,2001,2001-02-19,
113,49.15999984741211,0.19499999284744263,2001-02-19,02_03,02,2001,2001-02-19,
114,49.15999984741211,0.20999999344348907,2001-02-19,02_03,02,2001,2001-02-19,
115,49.15999984741211,0.22499999403953552,2001-02-19,02_03,02,2001,2001-02-19,
116,49.15999984741211,0.23999999463558197,2001-02-19,02_03,02,2001,2001-02-19,
117,49.15999984741211,0.2549999952316284,2001-02-19,02_03,02,2001,2001-02-19,
118,49.15999984741211,0.27000001072883606,2001-02-19,02_03,02,2001,2001-02-19,
119,49.15999984741211,0.2849999964237213,2001-02-19,02_03,02,2001,2001-02-19,
120,49.15999984741211,0.30000001192092896,2001-02-19,02_03,02,2001,2001-02-19,
121,49.15999984741211,0.3149999976158142,2001-02-19,02_03,02,2001,2001-02-19,
122,49.15999984741211,0.33000001311302185,2001-02-19,02_03,02,2001,2001-02-19,
123,49.15999984741211,0.3449999988079071,2001-02-19,02_03,02,2001,2001-02-19,
124,49.15999984741211,0.36000001430511475,2001-02-19,02_03,02,2001,2001-02-19,
125,49.15999984741211,0.375,2001-02-19,02_03,02,2001,2001-02-19,
126,49.15999984741211,0.38999998569488525,2001-02-19,02_03,02,2001,2001-02-19,
127,49.15999984741211,0.4050000011920929,2001-02-19,02_03,02,2001,2001-02-19,
128,49.15999984741211,0.41999998688697815,2001-02-19,02_03,02,2001,2001-02-19,
129,49.15999984741211,0.4350000023841858,2001-02-19,02_03,02,2001,2001-02-19,
130,49.15999984741211,0.44999998807907104,2001-02-19,02_03,02,2001,2001-02-19,
131,49.15999984741211,0.4650000035762787,2001-02-19,02_03,02,2001,2001-02-19,
132,49.15999984741211,0.47999998927116394,2001-02-19,02_03,02,2001,2001-02-19,
133,49.15999984741211,0.4950000047683716,2001-02-19,02_03,02,2001,2001-02-19,
134,49.15999984741211,0.5099999904632568,2001-02-19,02_03,02,2001,2001-02-19,
135,49.15999984741211,0.5249999761581421,2001-02-19,02_03,02,2001,2001-02-19,
136,49.15999984741211,0.5400000214576721,2001-02-19,02_03,02,2001,2001-02-19,
137,49.15999984741211,0.5550000071525574,2001-02-19,02_03,02,2001,2001-02-19,
138,49.15999984741211,0.5699999928474426,2001-02-19,02_03,02,2001,2001-02-19,
139,49.15999984741211,0.5849999785423279,2001-02-19,02_03,02,2001,2001-02-19,
140,49.15999984741211,0.6000000238418579,2001-02-19,02_03,02,2001,2001-02-19,
141,49.15999984741211,0.6150000095367432,2001-02-19,02_03,02,2001,2001-02-19,
142,49.15999984741211,0.6299999952316284,2001-02-19,02_03,02,2001,2001-02-19,
143,49.15999984741211,0.6449999809265137,2001-02-19,02_03,02,2001,2001-02-19,
144,49.15999984741211,0.6600000262260437,2001-02-19,02_03,02,2001,2001-02-19,
145,49.15999984741211,0.675000011920929,2001-02-19,02_03,02,2001,2001-02-19,
146,49.15999984741211,0.6899999976158142,2001-02-19,02_03,02,2001,2001-02-19,
147,49.15999984741211,0.7049999833106995,2001-02-19,02_03,02,2001,2001-02-19,
148,49.15999984741211,0.7200000286102295,2001-02-19,02_03,02,2001,2001-02-19,
149,49.15999984741211,0.7350000143051147,2001-02-19,02_03,02,2001,2001-02-19,
150,49.15999984741211,0.75,2001-02-19,02_03,02,2001,2001-02-19,
151,49.15999984741211,0.7649999856948853,2001-02-19,02_03,02,2001,2001-02-19,
152,49.15999984741211,0.7799999713897705,2001-02-19,02_03,02,2001,2001-02-19,
153,49.15999984741211,0.7950000166893005,2001-02-19,02_03,02,2001,2001-02-19,
154,49.15999984741211,0.8100000023841858,2001-02-19,02_03,02,2001,2001-02-19,
155,49.15999984741211,0.824999988079071,2001-02-19,02_03,02,2001,2001-02-19,
156,49.15999984741211,0.8399999737739563,2001-02-19,02_03,02,2001,2001-02-19,
157,49.15999984741211,0.8550000190734863,2001-02-19,02_03,02,2001,2001-02-19,
158,49.15999984741211,0.8700000047683716,2001-02-19,02_03,02,2001,2001-02-19,
