,lat,lon,day,week,month,year,date_for_plot,analysed_spim
193,46.5,-1.6050000190734863,2025-01-11,01_02,01,2025,2025-01-11,
194,46.5,-1.590000033378601,2025-01-11,01_02,01,2025,2025-01-11,
195,46.5,-1.5750000476837158,2025-01-11,01_02,01,2025,2025-01-11,
196,46.5,-1.559999942779541,2025-01-11,01_02,01,2025,2025-01-11,
197,46.5,-1.5449999570846558,2025-01-11,01_02,01,2025,2025-01-11,
198,46.5,-1.5299999713897705,2025-01-11,01_02,01,2025,2025-01-11,
199,46.5,-1.5149999856948853,2025-01-11,01_02,01,2025,2025-01-11,
200,46.5,-1.5,2025-01-11,01_02,01,2025,2025-01-11,
201,46.5099983215332,-4.5,2025-01-11,01_02,01,2025,2025-01-11,0.3399999924004078
202,46.5099983215332,-4.485000133514404,2025-01-11,01_02,01,2025,2025-01-11,0.3299999926239252
203,46.5099983215332,-4.46999979019165,2025-01-11,01_02,01,2025,2025-01-11,0.40999999083578587
204,46.5099983215332,-4.454999923706055,2025-01-11,01_02,01,2025,2025-01-11,0.41999999061226845
205,46.5099983215332,-4.440000057220459,2025-01-11,01_02,01,2025,2025-01-11,0.40999999083578587
206,46.5099983215332,-4.425000190734863,2025-01-11,01_02,01,2025,2025-01-11,0.3799999915063381
207,46.5099983215332,-4.409999847412109,2025-01-11,01_02,01,2025,2025-01-11,0.36999999172985554
208,46.5099983215332,-4.394999980926514,2025-01-11,01_02,01,2025,2025-01-11,0.36999999172985554
209,46.5099983215332,-4.380000114440918,2025-01-11,01_02,01,2025,2025-01-11,0.3899999912828207
210,46.5099983215332,-4.364999771118164,2025-01-11,01_02,01,2025,2025-01-11,0.3899999912828207
211,46.5099983215332,-4.349999904632568,2025-01-11,01_02,01,2025,2025-01-11,0.3799999915063381
212,46.5099983215332,-4.335000038146973,2025-01-11,01_02,01,2025,2025-01-11,0.4399999901652336
213,46.5099983215332,-4.320000171661377,2025-01-11,01_02,01,2025,2025-01-11,0.4599999897181988
214,46.5099983215332,-4.304999828338623,2025-01-11,01_02,01,2025,2025-01-11,0.4599999897181988
215,46.5099983215332,-4.289999961853027,2025-01-11,01_02,01,2025,2025-01-11,0.4899999890476465
216,46.5099983215332,-4.275000095367432,2025-01-11,01_02,01,2025,2025-01-11,0.4599999897181988
217,46.5099983215332,-4.260000228881836,2025-01-11,01_02,01,2025,2025-01-11,0.41999999061226845
218,46.5099983215332,-4.244999885559082,2025-01-11,01_02,01,2025,2025-01-11,0.40999999083578587
219,46.5099983215332,-4.230000019073486,2025-01-11,01_02,01,2025,2025-01-11,0.3899999912828207
220,46.5099983215332,-4.215000152587891,2025-01-11,01_02,01,2025,2025-01-11,0.3799999915063381
221,46.5099983215332,-4.199999809265137,2025-01-11,01_02,01,2025,2025-01-11,0.35999999195337296
222,46.5099983215332,-4.184999942779541,2025-01-11,01_02,01,2025,2025-01-11,0.3499999921768904
223,46.5099983215332,-4.170000076293945,2025-01-11,01_02,01,2025,2025-01-11,0.3399999924004078
224,46.5099983215332,-4.15500020980835,2025-01-11,01_02,01,2025,2025-01-11,0.3499999921768904
225,46.5099983215332,-4.139999866485596,2025-01-11,01_02,01,2025,2025-01-11,0.35999999195337296
226,46.5099983215332,-4.125,2025-01-11,01_02,01,2025,2025-01-11,0.3499999921768904
227,46.5099983215332,-4.110000133514404,2025-01-11,01_02,01,2025,2025-01-11,0.36999999172985554
228,46.5099983215332,-4.09499979019165,2025-01-11,01_02,01,2025,2025-01-11,0.35999999195337296
229,46.5099983215332,-4.079999923706055,2025-01-11,01_02,01,2025,2025-01-11,0.30999999307096004
